"language","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"ES",6.74561969385956,-7.22585618104303,6.20444163814355,9.43395838108379,-7.91007622396756,10.2042808291172,-8.56682216290798,8.70970176048696,-2.46377672777623,-8.77012244788327,5.42840391396645,-1.64734752490406
"ES",10.2246845645213,-5.84695369812998,1.57932980867716,11.0731923435045,-6.74005864329253,13.6003070141324,-8.34854582061808,4.25603340785316,-1.07625328871071,-7.46205016456774,4.02493833510355,-0.636634302002658
"ES",11.2634666594647,-6.01798170993314,-0.726261805278495,11.9598003269055,-5.66723477633579,12.3184746535595,-7.89212148561216,4.13117471552227,-0.672802272230964,-9.21564500867383,4.77087440819757,-0.822529736503121
"ES",7.88681074073994,-2.59299913409802,0.2616545871617,12.9321290721395,-4.10891489784892,11.8141337843502,-8.90404184147703,6.1765194223431,1.55973171538792,-7.81231253058439,4.31789302372964,-1.10853232715802
"ES",12.4402959739334,-4.7054095604443,3.62772196024034,11.8776718780298,-9.40979667057795,10.4410476032586,-8.15037243799791,9.49296359354831,-0.0812458667119829,-9.73650389787347,3.25266794905447,-5.9665811542361
"ES",12.2807578582573,-2.43755836133924,3.17593384167795,13.4736013688939,-9.47825953470978,9.74375516561345,-8.10007823784827,9.03316795326913,3.86675855366176,-8.98737045510488,3.85040501435081,-2.70263306388755
"ES",8.27883921430414,-3.54432381523451,0.0435133685938745,9.99612143062649,-6.32804534650524,10.0438652696008,-9.99287777660177,8.43068352702309,0.893773778851582,-9.86116216271611,3.178046362767,-4.69095449045127
"ES",13.6582915879739,-4.33051908548873,1.2233406449344,10.7912700651139,-8.53318115178972,10.5621197248051,-8.42662371495249,7.14328872735678,-2.10640851455261,-11.0854309451231,6.56965775469803,-4.29440057302424
"ES",13.6332752451207,-8.48093003111071,1.64942626091693,12.0592335945643,-7.62231388493713,13.4735446268608,-8.33723112495228,3.67175631839106,-2.93749396511773,-8.12195932556812,9.16606569845217,-2.19165798753648
"ES",13.6732903866692,-9.32946127719533,-0.00807312136432179,6.95139051877571,-9.59055122050441,12.8697203205487,-9.07266105428556,3.62002834934024,-1.7723381879358,-9.8688670983618,6.30704622735352,-0.387155430611981
"ES",10.5570611926105,-7.30309655135285,0.00807956055404523,13.6533112738127,-4.46330808330006,12.4640998231837,-9.81587674872693,1.87355741469663,-1.34583371946699,-8.63407491126556,5.30251530639689,-5.30560018987032
"ES",11.9577639042905,-6.77419928131639,-1.31782619947844,11.1904361773656,-8.47479039631266,13.3917628227188,-7.7936628186005,0.736488640820756,0.192353035727197,-10.0366886274105,3.16970330423841,-2.25579408309779
"ES",10.1764164505585,-8.27281290068155,5.81041911673252,7.39471326418355,-11.5861272749868,10.0511423627536,-7.98937004846645,9.56775717078702,-3.16744362218152,-11.4291779354165,7.31659196982599,-2.58256622714322
"ES",14.7969613356572,-4.55037150731251,1.19371171276837,11.2773721415516,-11.5973050670981,11.4965439566643,-8.32699681786584,4.80778627514503,3.43161963707876,-9.10093453586248,5.73849116747562,1.07962171061481
"FR",-2.3396948350564,0.965367360344214,2.79228145589788,1.19995096758481,-9.31200560677518,7.92975238695692,-10.1328145907434,6.77193928042949,-3.66447750882881,-2.81651238853716,1.67763104364356,-4.8263235102608
"FR",2.28698420628579,-4.9073495401098,-1.12950520781643,2.71391202071021,-10.9521397977495,6.3616578206357,-9.9130773754484,4.68502311978988,-2.79146025619984,-2.02699838658517,6.08286966442198,-4.81451079991844
"FR",0.265926028066104,-2.62620528389057,0.607482920186334,1.68914239998224,-9.64936542643103,8.15323141785016,-10.0282975776517,5.25455153901635,-1.13193780508146,-1.30183982874787,2.05594212015401,-3.28246787240139
"FR",2.36883336759127,-7.26676878632669,4.88185771688866,6.97136078964469,-10.0318523170406,8.64997321731422,-12.0855127440153,5.67991044548529,-0.537339938155197,-2.77727391909656,2.35363047338511,-3.82037893172447
"FR",4.3902340193155,-6.96521098115422,-1.53632660472687,2.74642895437374,-9.6787385909435,9.69945639006709,-9.57629356144116,6.12682451508636,-2.74745180180519,-1.23719146357204,5.29837007792001,-3.86957007864598
"FR",1.51589664359259,-2.52914781174663,-1.42727163151919,4.5882454318474,-8.66469164104561,7.33889732863334,-9.54074380631703,4.70170033904535,-3.07761136009774,-0.844468366873563,4.99231016189745,-3.61218916032389
"FR",-1.27203756480513,0.648213544152368,1.39098310930469,5.55459063857649,-7.9850961934593,7.93562951352108,-8.82300752727218,6.82901634293707,-1.70532197643527,-1.03678340330951,2.68025282019252,-6.39965015512249
"FR",0.547574930899468,-1.77938081675947,2.80563144693733,3.53242778765422,-9.34898344434087,9.2816542346159,-9.93361199693794,6.93692247119121,-1.43053153889426,-2.37579195544176,0.356082575901621,-6.67672973973791
"FR",1.88375851284733,2.70424708114966,-0.951695629197405,6.6494281334752,-9.46832894445865,8.84875488535784,-8.22154230449824,6.89325488938789,0.130256248095143,-2.33036160375705,1.11655829938302,-4.02605658936414
"FR",5.38504663885535,-11.4836282892991,8.3423793168038,5.15961830764546,-9.79784301453372,9.70683923957327,-12.976586858873,5.55071042649835,-2.15644739683229,-2.72145083517897,3.41206968747481,-6.08752470689977
"FR",3.45414292331132,-4.83097180948894,4.35305138807344,7.15438170834465,-8.30125729639899,8.88197332521685,-10.5596031424041,8.77908369117962,0.00367031298536807,-2.22501205832388,1.26899886446061,-8.33925937056972
"FR",3.35177500580806,-4.94108279020572,4.88364405246236,8.9218269759154,-9.49966517932172,8.60331750611623,-10.3519364566579,5.43049760903943,-1.86147581031314,-2.84787968517903,2.56942434366988,-5.34437961690196
"FR",2.88782858166148,0.102067994251811,1.89493903415757,5.10668304029269,-9.69830555215933,7.35521362187304,-9.48157486622024,8.66306885075286,-1.22204594724287,-3.03647181133119,1.55803885072165,-6.00790694196291
"FR",-0.791620839488746,1.30378765360559,-1.79122853180408,6.22735454789889,-9.60293126672978,8.60284785933524,-7.7274154042322,6.43667713557127,-0.0551869588067022,0.486529785814103,1.698109685107,-1.76152788229147
"FR",3.67912970192272,-5.75966462348371,0.884240656575691,4.59362653338975,-10.7883105096859,7.38193609443048,-9.56668770825378,2.83040139960223,-1.53212387731712,-0.550986855910496,4.42104830464752,-3.55456778419523
"FR",11.9270534970486,-10.7734598385611,6.57588779418725,8.1535763376973,-5.50532605197444,14.2959712305289,-11.3968792814961,4.59326632202356,0.000701426189517576,-5.43000160127024,4.87231603629515,-7.15115354206533
"FR",11.5018966596278,-3.71386370300558,2.56838429521942,11.5173103695242,-6.7866695819336,12.3149112595603,-6.95687131817638,7.22004764932205,1.1004969238439,-5.30838302608454,6.03353567901668,-7.4382338887264
"FR",6.86809447240889,-10.0514779103845,7.71108370566771,8.88866926595291,-5.47224592644407,14.5024323438592,-8.30620712492071,6.34590206261378,3.40114959926336,-2.480285664281,3.91596641125209,-4.97698585701982
"FR",11.9378277138339,-9.07028744486714,4.77399064238827,9.83340029195412,-7.77315929346881,11.9848248722623,-9.2588484638109,6.58893084305831,2.99987919888312,-5.4984157857992,4.12630063759105,-2.87731055975646
"FR",9.98576000305366,-8.97657032235374,6.12298161639622,8.8329820402753,-7.74096647371694,14.2720820616814,-6.83878978224668,8.25520494161424,1.91314823895768,-4.20440397175189,3.74803589210054,-5.38251590720412
"FR",13.8854252599203,-6.23385232162275,2.22977642709007,10.9937701734147,-8.10762457961193,12.4530294235085,-5.30975540976411,7.43152426122916,0.767271447813835,-4.33392046430027,5.3372837864922,-9.61495911823464
"FR",13.4661678796871,-5.78348727149863,0.693888916219023,8.24025162557825,-8.62591934641328,14.2882539841332,-6.65136859677342,7.38766612043362,2.74208632071065,-5.09017988354768,4.72249299296155,-3.62478283386475
"FR",13.924038583045,-7.13652073990071,5.24537191931097,14.0604939156837,-6.69289709003769,12.8618259241513,-6.73649371347216,4.85977404802117,2.87293797964034,-6.69769482165296,4.61556089239851,-5.1277093864324
"FR",11.010367332571,-7.3844429949022,1.91749293254658,14.1378569911569,-7.56277559712229,8.67480171630867,-7.46613277166185,6.90911201520103,1.76477171711771,-3.51648510080827,8.48525641992004,-7.84163255195706
"FR",15.1957171779961,-6.53850961193353,0.864829093594187,15.1674210969655,-8.6241222110959,11.0537949150072,-6.12484148838721,4.91456902673405,0.596662308898698,-7.3892903019511,5.95379001614986,-7.21554290401337
"FR",8.12227665708908,-9.26355992561986,4.95537886535378,12.5808211144227,-6.22810681894305,14.0684216691456,-7.87250108032003,7.15134210361909,0.802141959458583,-4.35733982842488,3.34217850952333,-6.66024608779624
"FR",11.4366254409563,-1.85618795924096,1.52248157536591,13.4515224590845,-4.53238132283512,14.851000200738,-6.92141706868662,5.705517149237,2.15322420902406,-6.03001859270429,4.67446833409653,-5.71911919408854
"FR",13.1659518828032,-6.29188313964019,-0.213178224944295,10.1291649392967,-12.9088421294114,9.13908085721591,-3.8847753421109,5.61408921255633,0.561419149478005,-7.2355645541106,2.25162961791153,-8.73472482176072
"FR",9.4427682807975,-8.85928409190022,7.3702412475013,10.453415136635,-6.54490026023202,14.1579898623838,-8.82573421649464,6.00759060040456,0.497794071790511,-3.6971701797583,4.43754700822763,-5.30907667869445
"FR",11.5816105481032,-6.13416805604094,1.89972757017654,16.1789422990942,-6.15105380490858,14.7394939738673,-4.50130813650667,5.50802249410945,1.42805182715915,-6.12326061681245,4.64550705325002,-5.72353652272512
"GE",-2.88082269120334,2.4071360928515,-0.817324942226243,3.17667267690353,-4.95186254731353,10.1084415973097,-12.8730751454013,6.80553797560335,-1.61893606757525,-1.80469335152065,4.21998865342458,-4.77744243841872
"GE",4.24061538558748,-0.0944471432905868,-1.36482718241683,4.95046399356889,-6.54375354593301,9.74385392892741,-12.2860124308053,4.81546553518888,-0.127633603346039,-1.96814252704508,4.12758158735091,-7.77146848556862
"GE",5.64896590447164,-3.18693233028855,-0.139520814857182,-0.725239908304296,-7.26202054983432,11.693687812912,-12.7671687274217,8.61349104902953,-0.362161242415513,-3.45902742271871,5.87419451899503,-5.87332056863689
"GE",4.02568271802,0.356352236676717,2.12390285123448,2.67127818161813,-7.13800589150319,11.893705440415,-11.2431058832808,8.0755798938444,-0.243572680687537,-4.71004000194342,4.18463644149953,-5.67787602216532
"GE",2.41934338464583,-2.09989230865858,2.8755092336779,4.73994428934638,-6.68900647374575,10.3490851983229,-12.738915363812,6.41313862069224,-0.577457444473138,-4.68048868458098,4.17405375010854,-5.94664314722039
"GE",1.69945286798116,0.647670725135208,1.33215170703557,3.54216058231511,-4.32031821729467,10.5817737002661,-14.0302797746081,6.81956776101437,-1.74780522650965,-3.30051558397913,5.20936921812656,-6.9466792048379
"GE",2.48510232416953,3.50511875432156,0.111237160980706,3.85672233134007,-5.93310062331295,10.8876388365885,-11.5906804426133,8.10016049883417,-0.267677165061805,-5.33704241039623,3.79965688910952,-5.35691396636498
"GE",-2.86391000450049,1.6084251662926,-1.57542273255904,4.48097439468168,-4.0449097265824,9.85465202376369,-12.4308102915286,7.22818795470044,-1.79562892396113,-1.80188281739452,3.6818541637146,-5.80492814113229
"GE",1.91780426899109,-2.9164444249991,2.32821860209552,3.68335241755268,-6.59997740906514,11.6248119390136,-12.170799305241,6.50210491687984,-2.02933800585038,-3.04811365807393,3.76447981172341,-6.62306102771718
"GE",2.37450259305951,3.52673605177414,-4.77698008465031,4.30382648544857,-4.15895327718394,11.5515271975499,-10.4210665564228,5.40798372245807,-1.34927290718918,-4.14745901126138,4.14672497124527,-4.91146503114664
"GE",7.43126213766026,-3.71109992576253,-0.360167920228257,3.86913366711978,-8.22853923754566,10.6361916959449,-13.482686333574,4.41711501908707,0.622808126607407,-1.43430387573335,5.31720921861849,-8.69770923791321
"GE",2.73137367901385,-0.569399803476907,2.24883008038432,5.48272192362275,-6.36724404373614,9.24032680975559,-13.832780063649,6.29085425722395,0.721021412341402,-3.32185418186392,2.55431809493425,-9.16216274414036
"GE",3.57087084134103,0.876038156979603,0.861172764681892,3.56620448793025,-7.7969337646997,11.983973112535,-11.114653484536,6.24521286079226,-0.303953585444884,-2.91186031189533,3.67560704630037,-5.10582363165876
"GE",6.13159079149299,-1.17226963731093,1.28691434882409,3.7710939563844,-7.4658490125336,12.5799569686747,-12.4727236471432,5.51171818843863,0.626019232778069,-3.14506212854061,5.37169908498087,-6.15856472524967
"GE",5.81889057269655,-2.47924600343052,2.08760507661422,3.91158693257413,-6.98819198069203,10.4371277252929,-13.7550279464708,5.92261137100404,0.714205322802689,-1.51809943090674,4.62793829050433,-8.77574789033233
"GE",5.26000709512911,-4.80937324012304,3.7457314558802,4.55729336030311,-5.85354670451316,13.6702043244903,-10.8628485860845,2.79504725179249,1.53521050798265,-1.14786836118129,5.15233529071605,-1.85366784875226
"GE",7.26630458002456,-2.22607803186209,1.16985148842833,4.7771303594613,-9.52638582959566,10.5326680691092,-10.7502081418392,5.09352524323876,0.41679628525269,-3.71479531642999,5.20250724279456,-2.36555462398414
"GE",7.03155842082579,-0.0668282870610238,-0.591358448685288,8.5331700785737,-5.8980104524427,11.1521717380541,-9.89687861303777,4.69116818738246,1.34686784918752,-0.448675900624805,1.41925932521099,-5.57035354871629
"GE",6.35258131799949,1.37186093408094,-2.22292275285102,6.04120133605736,-8.61757264267784,9.7192590117294,-10.3258688411532,5.70214929102237,1.22922673357814,-4.14128844064298,2.92639438875774,-5.4064593748255
"GE",0.942360343693847,-0.518286592577515,-1.59318018724947,4.22267802677334,-5.48175473342873,10.4826706957266,-10.6989428659433,5.52438244307525,1.28339570570977,-2.06774101523904,2.40541190023695,-3.28688553374176
"GE",7.97435491632369,-4.23720446470456,0.94600312029695,8.60020756591553,-5.47007608757561,11.5248996894903,-11.350359321153,3.50847466221336,0.21827481019569,-1.06719784388575,3.67030318268048,-6.6858599121556
"GE",4.98778411116983,-3.34009271191587,-0.770060530039487,6.48268311236361,-7.40928286772689,11.8492022838149,-9.01207244087979,3.40654858558932,-1.18704681295528,-3.60599199108257,4.32128364177421,-3.01710175447189
"GE",7.35016129092195,-3.49152884569628,2.48249313821848,6.17983197523451,-7.26291361124725,11.8475749510341,-10.3278452488085,4.18491648205643,0.289149502413525,-4.38323592835471,5.08041166638567,-4.75875369744616
"GE",1.64926322696941,-0.700864894194629,-1.88740922261164,3.41383398192102,-6.86850364953065,10.7145676022088,-11.0946979524396,6.61731846281138,-0.46400277809888,-2.19967547267243,3.4121443315819,-3.24526902154311
"GE",-2.02046103468267,1.11129792729373,-2.10706388991591,6.89653901926584,-3.377758586395,10.6843335222734,-10.4895733335832,5.18449729306791,-2.24489738772841,-1.70459016719773,3.56567799762725,-2.52999426425657
"GE",6.12115573929412,-2.93537878544789,0.0053073083078337,6.86638693805452,-6.24467672656143,12.7675120839463,-10.152214934052,4.50817811375624,0.718448882030191,-3.39821904052505,3.10145060628524,-2.96753526878379
"GE",2.49582976781483,-1.87559844190871,1.98266869815526,6.65293603571005,-6.10852110092341,12.4220835041565,-9.26129961542014,5.13699470836025,-0.108626304543461,-1.12319323267449,3.36776974239169,-1.50467183239088
"GE",2.35654050946062,-1.83645912854271,1.54236646829671,6.13189913834075,-6.83127256275155,11.3402062206544,-10.4482098424275,5.14191457400649,-0.935225529669982,-1.46781741256163,4.23172207733613,-3.58237412290082
"GE",7.01888605554913,-2.59724629225109,1.88307629751003,6.00078071900557,-6.04750873601283,12.5736123190741,-10.7855882311105,4.49704061237747,0.589480367563785,-2.02105274535131,2.64661345011406,-4.7383744527331
"GE",5.60378576285388,-11.0240267879974,6.38360549609846,2.72559875396752,-8.73131837466912,12.2326239316342,-8.59581733045645,4.01485366627051,-3.50842605749725,-4.05015872260656,5.36802080714725,-3.71624058892787
"IT",-1.89239592138807,-3.48329342507754,5.14479585951116,7.2463205645616,-7.19890958508634,8.62276169400948,-11.378867452521,3.74775790441583,0.379406186734797,-1.65943220088657,0.59626541277815,-2.19669541004032
"IT",2.69346377543836,-5.0527096596669,3.02102581331357,6.26216358549976,-9.99874875644545,8.51821732692859,-11.3580283696216,1.47044273040673,1.31012975936421,-3.64237129797346,-0.839415599688947,0.463407829147764
"IT",2.71809939094791,-5.8379855761457,3.82259371149193,7.22196857882378,-10.1330671667395,9.32962268803475,-12.2632011544763,1.70465663501843,0.170310818913862,-3.80353300578217,-0.682318298013782,-2.36194303704836
"IT",5.00114298358311,-4.33184366631635,4.76126352884783,4.15663932294065,-11.0157597898484,10.558650306,-10.9693505701589,4.2599040775192,-0.798664945127609,-5.80890214702992,-1.38699584075478,-3.86295883665174
"IT",0.696452641591222,-3.49918756063516,1.60366017009338,4.6895025898234,-8.44812136566121,10.8764418595921,-10.6234791298938,2.48563708599958,-1.68922568437805,-2.14252967295253,1.75417430415341,-4.47709626350923
"IT",4.83392573346657,-6.22044526425152,6.43130008647957,4.86232061773717,-11.9556943542683,10.8956999057376,-11.1774702347077,1.9994189352968,-1.93203690595809,-2.90520944000617,-1.60683019929918,-5.6486634464386
"IT",0.987513794669139,-3.1703462444793,3.4747241410983,4.7582309495515,-8.81566523921115,10.6516999426179,-10.9769123405186,4.21400300807656,-2.45768599712843,-3.66384562182625,-1.04526067182032,-5.36323016404067
"IT",1.16759207032651,-1.30431827298077,0.639278749550038,5.76537009450703,-8.66779338048002,8.8743321604035,-11.6430342042771,3.69323193635756,-0.878748801593139,-3.16378058644374,2.23083590378757,-0.596541849457205
"IT",5.77712336915356,1.74934128314156,1.84406556210316,11.297983154981,-9.90638935970136,7.94893606367776,-8.28345056224614,2.65975582568285,0.152172414070093,-3.89726456328555,-0.914525568074719,-2.92387155662063
"IT",1.58748169850998,0.00546117248979446,-1.37370216119175,2.16798060689537,-11.6280417992599,11.4742541860579,-7.9980890019126,5.75985089368138,-0.733238227803793,-3.07585758755774,3.09265899141867,-1.52261836853813
"IT",-1.27066317056326,-0.781674333869756,1.67363821234604,7.5715203640552,-8.54987720333068,8.1743952066988,-10.8934781674622,5.11962983163479,-0.324351432857959,-3.81339150588776,-0.611499207012847,-0.560209884927832
"IT",-4.835242263584,1.50704819956533,-0.129089473966304,2.55068460504868,-7.16908329184686,10.9997495033812,-9.27824183556416,5.90636902872968,-2.40416845650741,-1.05533385010697,-0.311691157297433,-3.12400771386353
"IT",2.46237330074172,-0.401984416571633,-1.31542001038414,7.09638738585218,-9.70877902125397,7.50163109915614,-9.61004352162157,2.7215993970588,0.608330904805994,-4.75126444413687,0.583645221806482,-1.78714128706662
"IT",3.31159112168061,0.134005404237274,-0.152898143890899,7.56021066688414,-10.5777799888377,6.85959598714099,-10.0275576866134,2.05001160011803,-0.680482991686425,-2.61135148782929,0.422836203693513,-2.91788068288865
"IT",3.78705362643353,-0.961430006418046,-1.02547979240623,7.71192334493037,-10.5834432635799,8.57390202569205,-9.11810109013681,1.02023388283662,0.03886604604673,-5.26079209713219,0.407795802578761,0.227588031261667
"IT",10.8086213549197,-8.28368932596671,0.200663097710329,11.3312171516679,-4.26360139058754,14.1561269417891,-12.0010356776444,2.5928758058036,-3.59976091319509,-2.11224320194294,7.45225921587331,-8.7317849517306
"IT",-0.718743745459108,0.827185613705831,-1.63938546881161,7.2815193630929,-3.61413105961884,11.5626303196825,-10.305142572815,6.61168313753798,-0.843088694881874,-0.88852368401104,4.41007460623293,-4.40142567545588
"IT",0.156075708962702,-1.20543633711831,-0.371242612245273,5.21692493754408,-4.39939090729677,10.5043259267469,-9.74564727158024,6.66079712605298,-1.74908218226966,-3.32771803699804,5.75247149379203,-3.10689364376897
"IT",-3.9958522327329,0.944183633920351,-0.402838537495077,9.50262906110706,-2.46296659045557,10.7344337300139,-9.78883748267551,6.22816398168688,-0.200593431298348,0.707208597392651,3.51309628279032,-2.793769596733
"IT",3.23986081707247,-2.49460288934,2.12033736243897,7.51523746857268,-4.82525049481897,13.6378497842247,-9.3825261690685,5.2800399553889,-0.700377229193009,-2.04367974073709,4.37617712015096,-1.79715849521331
"IT",0.906846047826066,1.36989679095878,-1.77543905574132,8.23509674037382,-5.21931147809861,12.4140687957185,-7.73905012210424,6.45963532370741,-0.314050382600184,-1.22639736912401,2.31182910049493,-4.506858666595
"IT",-1.59182530669606,3.14705895677573,-1.31676068709959,8.47927024514345,-3.23269681355791,11.2121370960405,-9.01592631660022,6.19451150764495,-2.03173881236596,-0.370499218905928,5.24346515946592,-3.95373746165403
"IT",-3.76331338434888,-2.39078549255156,1.25530583464853,3.70794686551155,-2.490522508439,11.274784137307,-11.6314942944793,3.26775288316646,-1.62415469651814,-1.17698786602968,3.3844107705207,-4.53577210372166
"IT",1.80460566490746,-6.30321785819944,5.06158434851286,9.11485825875664,-4.33039054565759,12.5999862887591,-11.18628788051,6.40936888582567,0.0440047508228348,-0.766784498699308,5.40224085620563,-7.17119164696964
"IT",0.70040596225151,0.548788352923554,0.359578686218556,5.88278621958712,-5.04608879924454,11.6494333032253,-11.3462273751555,7.67906618764833,-1.58089667013157,-3.71349820530721,4.37193761044511,-5.11357879389237
"IT",-1.11495927550127,0.0101916960997823,0.300236372521542,8.79205940536269,-3.10689666860173,11.6511043156844,-9.96762242748654,7.04889535278231,-0.663684639859438,-1.0486627371034,3.9813897978278,-5.17270408449374
"IT",-3.25050659729535,-0.373824411071104,-1.00400430797675,6.72149360257299,-3.0660060617442,11.0519916642613,-11.3041274304963,5.86598933529742,-0.995239990935627,-2.05519240394497,3.64476320160836,-4.18723383069803
"IT",4.52972644810764,-4.08102670886225,-0.280455595768821,8.68402839922878,-4.71218623356547,13.8289903858088,-10.0000767139085,5.32803700016445,-0.503693013335114,-1.54404548605584,4.33691113442517,-5.66228524062139
"IT",-2.89940273136389,2.18339778436824,-3.75335439289161,5.03647555075156,-3.33041404094217,8.73702846962674,-10.954552341281,4.84310309810802,-3.01572210181344,-3.35877639344869,4.80898890696211,-3.60823539055705
"IT",4.09569017064118,-4.96949196266639,4.01353705550251,9.32949905388713,-3.9879533614458,13.8159610189025,-12.6239124031595,5.17593411744709,-0.16927782312516,-2.17532833243491,5.18036471956629,-6.63601999741942
"UK",1.54014905586464,-7.16000733246981,3.77877257365136,6.71880997459678,-9.34731975718816,8.09056443571781,-11.7754730729229,3.11817182024498,-0.35732985881068,-4.25142116860941,-0.937370483445707,-5.71235147259044
"UK",3.97694508821371,-3.00040928763501,0.0320005073243136,9.45265698907504,-8.13235949655311,10.1511623515132,-9.9867334342443,1.35563039954272,-0.373629626376878,-3.75276932711675,1.37612686580886,-4.72870940646695
"UK",2.91493663292701,-4.19126384253383,3.49782854526837,10.3748311655536,-6.31339416624365,10.0328901694318,-10.6186040471897,4.82322255333929,1.17493014276174,-3.97905856208238,1.87673817996829,-4.4666746533979
"UK",4.91552307342811,-1.23562376751658,0.599622438678936,7.39218352727772,-6.94079556839221,12.2070714247896,-9.47230569494007,4.5918759949594,1.3696644737481,-4.56381364271959,2.40254474056503,-4.85742458491418
"UK",6.36054518291676,-0.0775132419970432,0.72697040625152,8.23398608896135,-9.05096532337354,11.7004345051743,-7.76717700588136,4.39970970308647,-0.0131502655455684,-5.08352224359056,2.55593155055576,-6.79621953603755
"UK",4.87942879572304,-2.78406093515608,2.08743076435132,9.66752450287964,-7.81800597253306,10.9042787176649,-9.69546581786649,3.60182937932452,0.851031094246239,-4.24802521957888,1.30776794490933,-6.0805624297768
"UK",0.900426412743292,0.783411338537004,0.399177872838892,9.47739876491286,-5.83888705116821,10.94312462885,-10.5548869341867,1.86314035584106,0.902075223709784,-2.2380081027314,1.08377088619554,-4.95571971269126
"UK",4.89986773315162,-4.39597811448003,0.450237483753119,6.70706790987253,-6.72603215811301,10.3793296674762,-9.64491026672729,4.25751531920365,-0.784425162575414,-5.47746123422158,2.21493805076738,-7.41224488055265
"UK",3.59321430921872,-4.87196862661609,4.85976229322137,11.389300714856,-7.55294763963022,9.31387655283518,-9.76236873277484,3.32298155075447,-0.651156278070642,-6.12486038923646,-0.40633964957448,-7.06707892514059
"UK",-0.415036859483733,-6.03241478947441,3.08909744866092,3.65878169695858,-6.60559387320412,11.2866380665621,-12.2746476785675,4.60987711059199,-1.25786402137951,-3.03623594100458,1.27044306168957,-4.88441690593105
"UK",6.25466564676263,-1.35354474385718,-0.53674035699598,9.00180318555419,-7.61691286386696,12.5334704293605,-8.14233921686553,3.41422615009328,0.166460447893483,-4.86784805692465,2.83295588015159,-5.00007008634377
"UK",2.45277939414278,-4.40598136773906,0.492645789155788,9.09233685367791,-5.57127306847828,11.4830165280042,-9.818405149032,3.97704666027322,0.39921613706082,-5.28836628076057,1.97661518022792,-3.87346507643778
